ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,total_mv,circ_mv,name,industry,list_date
600346.SH,20260305,25.38,0.9521,1.05,25.3639,2.7644,17865235.2569,17865235.2569,恒力石化,石油加工,20010820
920870.BJ,20260305,16.46,1.3359,0.89,102.5961,4.8754,220564.0,108640.7734,恒进感应,机床制造,20220705
600104.SH,20260305,14.14,0.5791,1.17,97.5429,0.55,16254322.3907,16254322.3907,上汽集团,汽车整车,19971125
300319.SZ,20260305,13.99,7.8262,0.87,37.2445,2.5808,1241736.0653,1179046.0834,麦捷科技,元器件,20120523
603220.SH,20260305,25.79,6.9618,0.59,95.5417,3.5633,1383236.8369,1119957.4375,中贝通信,通信设备,20181115
301507.SZ,20260305,14.44,3.1664,0.75,56.0647,3.1786,514864.4525,159109.823,民生健康,化学制药,20230905
300695.SZ,20260305,71.51,0.9876,1.15,52.3512,2.5669,731239.2635,731239.2635,兆丰股份,汽车配件,20170908
300214.SZ,20260305,7.36,2.0659,0.78,,1.4131,342168.3239,342168.3239,日科化学,化工原料,20110511
920522.BJ,20260305,69.52,2.4614,1.1,67.336,10.1274,1089731.0054,904020.4219,纳科诺尔,专用机械,20231116
300446.SZ,20260305,22.75,3.9341,0.63,24.293,3.2593,1923308.0025,849849.389,航天智造,汽车配件,20150423
688272.SH,20260305,32.42,5.1639,1.02,211.6947,5.9337,246392.0,246392.0,富吉瑞,元器件,20211018
605001.SH,20260305,7.85,1.3331,0.86,55.6953,1.1486,308415.51,308415.51,威奥股份,运输设备,20200522
600796.SH,20260305,6.84,3.988,0.8,37.0457,1.7312,592744.6639,213050.8761,钱江生化,环境保护,19970408
002979.SZ,20260305,38.55,3.6111,1.4,60.4103,7.3686,1211012.9652,851882.3525,雷赛智能,专用机械,20200408
600760.SH,20260305,55.95,0.7744,0.65,46.7369,7.4041,15862354.9248,15812510.6196,中航沈飞,航空,19961011
002907.SZ,20260305,13.99,0.558,0.75,76.1391,3.4595,584217.2433,419580.3995,华森制药,中成药,20171020
002951.SZ,20260305,15.18,1.9086,0.55,,3.6646,614790.0,608906.8772,金时科技,广告包装,20190315
688101.SH,20260305,16.84,0.8637,0.58,17.76,1.2628,559108.3191,559108.3191,三达膜,环境保护,20191115
605589.SH,20260305,34.69,2.5548,0.7,33.832,2.8589,2936121.6996,2926448.3931,圣泉集团,化工原料,20210810
920149.BJ,20260305,11.68,0.747,0.47,,7.5222,89332.3542,73873.6675,旭杰科技,建筑工程,20200727
301486.SZ,20260305,188.54,8.124,0.81,360.6173,9.2825,2426151.4797,1366043.0968,致尚科技,元器件,20230707
000589.SZ,20260305,4.88,2.2222,0.86,12.3262,0.8575,758656.758,750146.8188,贵州轮胎,汽车配件,19960308
603396.SH,20260305,39.22,4.8139,0.75,85.2871,2.0983,543304.7687,543304.7687,金辰股份,专用机械,20171018
301348.SZ,20260305,26.64,7.4647,0.55,423.0876,4.2962,639360.0,413290.7489,蓝箭电子,半导体,20230810
301372.SZ,20260305,27.0,3.049,0.77,,2.3464,185142.861,111160.2015,科净源,环境保护,20230811
688392.SH,20260305,124.17,1.8709,0.69,167.354,7.988,1437061.1311,1437061.1311,骄成超声,专用机械,20220927
000676.SZ,20260305,8.2,1.8519,0.63,48.573,2.4186,1033027.1563,1032403.3962,智度股份,互联网,19961224
300989.SZ,20260305,15.17,2.3036,0.82,,3.2198,320025.6131,228480.1637,蕾奥规划,建筑工程,20210507
002402.SZ,20260305,33.4,2.6134,0.75,84.7759,5.8794,3088291.8719,2717483.7994,和而泰,元器件,20100511
920089.BJ,20260305,20.0,2.1778,0.58,24.9214,2.3722,301336.0,171633.502,禾昌聚合,塑料,20211109
000790.SZ,20260305,4.02,1.7542,0.72,,2.6893,250735.1843,250291.0748,华神科技,中成药,19980327
603229.SH,20260305,9.22,0.4524,0.65,37.0197,3.2613,765533.9677,765533.9677,奥翔药业,化学制药,20170509
605577.SH,20260305,12.7,0.7094,0.84,28.0332,1.42,564444.4452,564444.4452,龙版传媒,出版业,20210824
603106.SH,20260305,10.04,1.6538,0.95,130.2481,3.9955,522602.08,522602.08,恒银科技,IT设备,20170920
688568.SH,20260305,76.8,3.5762,0.95,176.4593,16.4018,6206046.0442,6206046.0442,中科星图,软件服务,20200708
601101.SH,20260305,8.57,1.908,0.83,11.9054,1.0215,1234078.2226,1234078.2226,昊华能源,煤炭开采,20100331
000795.SZ,20260305,10.13,1.9823,0.8,46.3731,4.419,1148421.9963,1148421.9963,英洛华,矿物制品,19970808
603567.SH,20260305,7.52,1.0826,0.77,16.148,0.9709,707629.3793,706534.474,珍宝岛,中成药,20150424
301188.SZ,20260305,16.59,1.513,0.56,64.3836,2.4146,425367.2914,425367.2914,力诺药包,玻璃,20211111
603939.SH,20260305,23.24,0.7755,1.03,18.4328,2.5718,2817598.9127,2817598.9127,益丰药房,医药商业,20150217
300441.SZ,20260305,7.65,1.2194,0.92,5.9233,1.996,492978.139,479310.1082,鲍斯股份,机床制造,20150423
301349.SZ,20260305,43.64,3.333,0.79,,1.6324,445128.0,213431.671,信德新材,化工原料,20220909
603331.SH,20260305,16.82,10.1524,0.66,102.9995,2.5634,340059.4198,340059.4198,百达精工,专用机械,20170705
301248.SZ,20260305,52.92,5.5469,0.59,,5.3249,813406.86,594443.4804,杰创智能,软件服务,20220420
002565.SZ,20260305,14.27,4.6247,0.52,333.6349,8.1105,1512604.1917,1512539.9767,顺灏股份,造纸,20110318
603345.SH,20260305,91.8,0.931,0.54,20.6057,2.0229,3059592.3958,2692441.0498,安井食品,食品,20170222
600375.SH,20260305,5.48,1.2464,0.65,55.8715,2.6267,878483.1091,801551.7965,汉马科技,汽车整车,20030401
601699.SH,20260305,14.31,1.3412,0.69,17.4757,0.9154,4280706.5652,4280706.5652,潞安环能,煤炭开采,20060922
300667.SZ,20260305,18.15,5.5078,0.98,,3.2779,371414.4108,313324.3103,必创科技,电器仪表,20170619
688787.SH,20260305,134.1,3.1868,0.62,713.6153,10.9075,808960.6638,808960.6638,海天瑞声,软件服务,20210813
300755.SZ,20260305,13.89,0.8134,0.49,130.2557,1.9821,578932.9776,578443.3273,华致酒行,其他商业,20190129
600163.SH,20260305,6.49,2.5414,0.9,18.9672,1.7775,1235044.4968,1235044.4968,中闽能源,新型电力,19980602
301063.SZ,20260305,27.88,7.5317,0.7,87.2383,1.8557,290957.6985,280045.1989,海锅股份,电气设备,20210924
688757.SH,20260305,27.5,3.6226,0.71,136.621,12.4835,1109106.5865,96373.1148,胜科纳米,电器仪表,20250325
688531.SH,20260305,69.86,1.8588,0.58,80.726,3.4342,1156839.2579,747249.3443,日联科技,专用机械,20230331
300318.SZ,20260305,6.07,0.9568,0.74,536.2965,3.6843,495858.6005,484713.4668,博晖创新,医疗保健,20120523
300610.SZ,20260305,12.08,3.6388,0.59,30.9604,2.251,259729.6398,194763.4832,晨化股份,化工原料,20170213
603915.SH,20260305,15.79,1.1082,1.01,35.3234,2.873,1036822.6859,1036822.6859,国茂股份,机械基件,20190614
300510.SZ,20260305,4.97,15.1989,4.44,,1.8491,409871.2779,409871.2779,金冠股份,电气设备,20160506
301226.SZ,20260305,41.06,8.7161,0.66,152.4608,4.9007,446732.8,446732.8,祥明智能,电气设备,20220325
600337.SH,20260305,2.54,2.1742,0.48,,1.4522,364997.5268,364997.5268,美克家居,家居用品,20001127
920179.BJ,20260305,48.08,4.9174,0.58,109.5413,4.8026,360455.76,287126.423,凯德石英,矿物制品,20220304
688580.SH,20260305,55.09,1.8561,0.9,51.7415,3.119,527604.0256,527604.0256,伟思医疗,医疗保健,20200721
300849.SZ,20260305,20.54,4.1063,1.15,,5.2284,308100.0,249495.3192,锦盛新材,塑料,20200710
002633.SZ,20260305,18.48,4.1641,0.74,403.8322,6.5137,277200.0,276125.85,申科股份,机械基件,20111122
301607.SZ,20260305,47.41,2.7666,0.8,77.8867,6.4659,736848.1117,530259.2216,富特科技,汽车配件,20240904
300543.SZ,20260305,10.84,4.3802,1.5,64.2293,2.2647,332106.5261,271215.5079,朗科智能,元器件,20160908
603233.SH,20260305,19.67,0.4135,0.9,24.4887,3.3662,2240114.1478,2240114.1478,大参林,医药商业,20170731
300827.SZ,20260305,37.42,6.5445,1.09,49.7434,5.1411,2083139.8886,1441584.7057,上能电气,电气设备,20200410
688455.SH,20260305,25.59,5.2731,1.85,,4.5113,429990.4743,299481.4743,科捷智能,机械基件,20220915
301558.SZ,20260305,8.32,4.0748,0.56,456.7701,4.8392,656324.2175,182442.4385,三态股份,互联网,20230928
300912.SZ,20260305,28.53,12.4382,0.83,,6.6497,327758.346,245174.6234,凯龙高科,汽车配件,20201207
301511.SZ,20260305,35.3,8.018,0.59,,5.4757,2225036.66,1322447.61,德福科技,电气设备,20230817
688355.SH,20260305,20.98,2.9119,0.59,39.2011,2.361,260059.8391,260059.8391,明志科技,机械基件,20210512
600019.SH,20260305,7.12,0.6332,0.59,21.0663,0.7593,15508844.3413,15508844.3413,宝钢股份,普钢,20001212
603507.SH,20260305,31.64,2.7391,0.63,32.724,2.4079,583129.3353,575127.5793,振江股份,电气设备,20171106
600886.SH,20260305,13.73,0.4611,0.78,16.5439,1.6583,10990170.6217,10234588.8613,国投电力,水力发电,19960118
688171.SH,20260305,55.92,1.3247,0.63,404.8463,5.6276,468460.8528,468460.8528,纬德信息,软件服务,20220127
002666.SZ,20260305,5.66,2.7189,0.94,64.8496,1.2621,446007.6044,283378.2018,德联集团,化工原料,20120327
000409.SZ,20260305,11.1,1.3629,0.58,81.1453,4.783,752569.4606,655530.268,云鼎科技,软件服务,19960627
600395.SH,20260305,5.99,2.0554,0.91,123.4481,1.2239,1285828.3115,1285828.3115,盘江股份,煤炭开采,20010531
300906.SZ,20260305,33.15,1.7974,0.89,35.2096,2.9446,265200.0,239333.055,日月明,运输设备,20201105
601890.SH,20260305,12.5,7.863,0.56,42.5367,3.2387,1199250.0,1199250.0,亚星锚链,船舶,20101228
301498.SZ,20260305,58.2,1.1553,0.98,37.3087,5.2082,2330751.9288,1044400.5074,乖宝宠物,饲料,20230816
300535.SZ,20260305,21.45,2.4526,0.68,,2.3706,229557.6061,167536.6664,达威股份,化工原料,20160812
000533.SZ,20260305,13.53,1.1664,0.11,99.378,9.86,934674.048,926672.9472,顺钠股份,电气设备,19940103
003031.SZ,20260305,81.38,3.2561,1.09,68.0814,5.833,3670668.1665,2768195.192,中瓷电子,元器件,20210104
002009.SZ,20260305,28.41,14.6893,0.82,,5.7066,1142744.5411,1006062.2185,天奇股份,工程机械,20040629
600106.SH,20260305,6.01,0.6459,0.58,50.7296,1.5425,798744.0623,798744.0623,重庆路桥,路桥,19970618
000586.SZ,20260305,15.61,3.8305,0.57,,8.9169,301959.84,298447.59,汇源通信,通信设备,19951220
688013.SH,20260305,40.02,1.3144,0.8,62.5852,5.7539,324784.7112,324784.7112,天臣医疗,医疗保健,20200928
601800.SH,20260305,7.97,0.2459,0.72,5.5469,0.4447,12970891.4473,9387414.4683,中国交建,建筑工程,20120309
603568.SH,20260305,27.98,0.3591,0.89,17.6966,3.2729,4784938.3091,4776309.2771,伟明环保,环境保护,20150528
688425.SH,20260305,5.25,0.5483,0.95,18.5691,1.5062,2800085.925,2800085.925,铁建重工,工程机械,20210622
688428.SH,20260305,21.78,2.3655,0.89,,5.7664,3843394.5275,584487.4636,诺诚健华-U,生物制药,20220921
002273.SZ,20260305,27.19,3.7093,0.94,36.7154,3.9448,3781129.0089,3703854.031,水晶光电,元器件,20080919
600487.SH,20260305,50.9,6.9437,1.05,45.3467,4.0795,12555679.4041,12445971.9263,亨通光电,通信设备,20030822
002881.SZ,20260305,45.1,4.2241,0.78,87.0775,7.1524,1180522.717,820481.6147,美格智能,元器件,20170622
301092.SZ,20260305,37.92,2.9239,0.43,49.5321,2.6314,510157.7969,230131.1105,争光股份,化工原料,20211102
920720.BJ,20260305,13.33,1.9439,0.85,61.9649,7.0455,351638.1751,98664.8916,吉冈精密,机械基件,20211124
002140.SZ,20260305,12.98,2.828,1.02,22.401,2.0033,919002.0059,917635.8648,东华科技,建筑工程,20070712
002472.SZ,20260305,38.5,1.939,0.72,31.9449,3.4531,3270873.1517,2907527.6769,双环传动,汽车配件,20100910
300751.SZ,20260305,265.0,3.1342,0.67,79.9674,9.4211,7404232.659,5123838.8385,迈为股份,专用机械,20181109
002200.SZ,20260305,7.39,1.6668,1.11,,,333381.8044,144641.4918,*ST交投,建筑工程,20071221
002068.SZ,20260305,8.51,1.4879,0.49,248.9699,2.3328,625778.7618,625489.9537,黑猫股份,化工原料,20060915
920496.BJ,20260305,10.89,11.9294,2.99,42.464,3.2076,180311.175,157903.2924,许昌智能,电气设备,20240126
002128.SZ,20260305,33.87,1.5412,1.17,14.2133,2.0389,7592209.4208,7592209.4208,电投能源,煤炭开采,20070418
002236.SZ,20260305,18.15,1.8301,0.87,20.53,1.5801,5965461.3668,3840471.1208,大华股份,IT设备,20080520
688802.SH,20260305,537.28,11.5433,1.62,,16.3181,21496572.8,974570.7413,沐曦股份-U,半导体,20251217
300254.SZ,20260305,12.53,7.5588,1.19,76.0614,10.9181,320904.0294,283092.3825,仟源医药,化学制药,20110819
603486.SH,20260305,64.58,0.833,0.64,46.3805,4.2929,3738673.7941,3702702.0883,科沃斯,家用电器,20180528
301288.SZ,20260305,20.15,0.6944,0.91,,2.7387,217640.15,157390.8863,*ST清研,环境保护,20220422
301118.SZ,20260305,27.28,3.9528,0.62,,2.2429,300615.7792,286583.1191,恒光股份,化工原料,20211118
300597.SZ,20260305,9.61,2.1751,0.82,534.8859,2.7744,261939.7988,260788.7207,吉大通信,通信设备,20170123
002161.SZ,20260305,7.87,3.8532,0.79,209.0614,3.4645,582189.0738,554632.4435,远望谷,通信设备,20070821
688217.SH,20260305,28.48,0.9497,0.65,,1.8715,159077.5918,159077.5918,睿昂基因,医疗保健,20210517
601088.SH,20260305,45.88,0.3106,0.93,15.5369,2.2984,91156769.5535,75660882.1375,中国神华,煤炭开采,20071009
603638.SH,20260305,22.17,0.826,0.74,53.5408,5.3559,1842523.8918,1842523.8918,艾迪精密,专用机械,20170120
600860.SH,20260305,15.86,20.2172,2.81,1161.3043,11.2488,868312.777,704248.6898,京城股份,专用机械,19940506
